"course_id","facility_name","course_name","city","state","course_details_path"
13326,"Arizona Traditions","Arizona Traditions","Surprise","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13326"
13067,"Arrowhead Country Club","Arrowhead Country Club","Glendale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13067"
13257,"Aspen Valley Golf Club","Aspen Valley Golf Club","Flagstaff","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13257"
13172,"Augusta Ranch Golf Club","Augusta Ranch Golf Club","Mesa","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13172"
35227,"AZ Golf Adaptive Open","AZ Golf Adaptive Open - AZ Golf Adaptive Open 2024","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=35227"
13180,"Bear Creek Golf Complex","Bear Creek Golf Complex - Bear Course","Chandler","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13180"
13179,"Bear Creek Golf Complex","Bear Creek Golf Complex - Cub Course","Chandler","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13179"
13324,"Bellair Golf Park","Bellair Golf Park","Glendale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13324"
13152,"Bison Golf Club","Bison Golf Club","Show Low","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13152"
13145,"Blackstone Country Club","Blackstone Country Club","Peoria","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13145"
20791,"Boulders Golf Club","Boulders Golf Club - Back S/Back N","Carefree","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=20791"
20792,"Boulders Golf Club","Boulders Golf Club - Front N/Back S","Carefree","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=20792"
20793,"Boulders Golf Club","Boulders Golf Club - Front S/Back N","Carefree","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=20793"
20794,"Boulders Golf Club","Boulders Golf Club - Front S/Front N","Carefree","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=20794"
13125,"Boulders Golf Club","Boulders Golf Club - North","Carefree","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13125"
13126,"Boulders Golf Club","Boulders Golf Club - South","Carefree","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13126"
13303,"Briarwood Country Club","Briarwood Country Club","Sun City West","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13303"
13012,"Camelback Golf Club","Camelback Golf Club - Ambiente Course","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13012"
13011,"Camelback Golf Club","Camelback Golf Club - Padre Course","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13011"
13066,"Canoa Ranch Golf Club","Canoa Ranch Golf Club","Green Valley","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13066"
23967,"Capital Canyon Club","Capital Canyon Club","Prescott","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=23967"
13058,"Cave Creek Golf Course","Cave Creek Golf Course","Phoenix","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13058"
13238,"Cerbat Cliffs Golf Course","Cerbat Cliffs Golf Course","Kingman","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13238"
13027,"Chaparral Country Club","Chaparral Country Club","Bullhead City","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13027"
13218,"Chaparral Pines, Golf Club @","Chaparral Pines, Golf Club @","Payson","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13218"
13298,"Cimarron Golf Club","Cimarron Golf Club","Surprise","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13298"
23693,"Club Campestre de Cananea","Club Campestre de Cananea","Cananea","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=23693"
13200,"Cobre Valley Rec Center","Cobre Valley Rec Center","Globe","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13200"
13182,"Cocopah Golf Resort","Cocopah Golf Resort","Yuma","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13182"
13014,"Coldwater Golf Club","Coldwater Golf Club","Avondale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13014"
14967,"Continental Golf Club-Flagstaff","Continental Golf Club-Flagstaff","Flagstaff","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=14967"
13016,"Continental Golf Course","Continental Golf Course","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13016"
28436,"Copper Canyon Golf Club","Copper Canyon Golf Club - Lake/Mountain Course","Buckeye","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=28436"
28437,"Copper Canyon Golf Club","Copper Canyon Golf Club - Mountain/Vista Course","Buckeye","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=28437"
28438,"Copper Canyon Golf Club","Copper Canyon Golf Club - Vista/Lake Course","Buckeye","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=28438"
13030,"Corte Bella Golf Club","Corte Bella Golf Club","Sun City West","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13030"
13217,"Cottonwood Country Club","Cottonwood Country Club","Sun Lakes","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13217"
13313,"Country Club of Green Valley","Country Club of Green Valley","Green Valley","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13313"
13320,"Coyote Lakes Golf Club","Coyote Lakes Golf Club","Surprise","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13320"
20830,"Coyote Trails Golf Course","Coyote Trails Golf Course","Cottonwood","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=20830"
13338,"Coyote Wash, The Links at","Coyote Wash, The Links at","Wellton","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13338"
13250,"Crooked Tree Golf Course","Crooked Tree Golf Course","Tucson","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13250"
13083,"Dave White Golf Course","Dave White Golf Course","Casa Grande","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13083"
13148,"DC Ranch, The Country Club at","DC Ranch, The Country Club at","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13148"
13282,"Deer Valley GC - Sun City West","Deer Valley GC - Sun City West","Sun City West","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13282"
13206,"Del Lago Golf Club","Del Lago Golf Club","Vail","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13206"
13216,"Dell Urich GC","Dell Urich GC","Tucson","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13216"
13013,"Desert Canyon","Desert Canyon","Fountain Hills","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13013"
13318,"Desert Forest Golf Club","Desert Forest Golf Club","Carefree","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13318"
13073,"Desert Highlands GC","Desert Highlands GC","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13073"
13254,"Desert Hills GC - Green Valley","Desert Hills GC - Green Valley","Green Valley","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13254"
13260,"Desert Hills Municipal","Desert Hills Municipal","Yuma","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13260"
13322,"Desert Mirage GC","Desert Mirage GC","Glendale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13322"
13047,"Desert Mountain","Desert Mountain - Apache","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13047"
13049,"Desert Mountain","Desert Mountain - Chiricahua","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13049"
13048,"Desert Mountain","Desert Mountain - Cochise","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13048"
13051,"Desert Mountain","Desert Mountain - Geronimo","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13051"
13050,"Desert Mountain","Desert Mountain - Outlaw","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13050"
13053,"Desert Mountain","Desert Mountain - Renegade","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13053"
28872,"Desert Mountain","Desert Mountain - Seven","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=28872"
13232,"Desert Springs Golf Club","Desert Springs Golf Club","Surprise","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13232"
13291,"Desert Trails GC - Sun City West","Desert Trails GC - Sun City West","Sun City West","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13291"
13277,"Dobson Ranch Golf Course","Dobson Ranch Golf Course","Mesa","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13277"
13158,"Dorado Golf Club","Dorado Golf Club","Tucson","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13158"
13156,"Douglas Golf & Social Club","Douglas Golf & Social Club","Douglas","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13156"
13348,"Dove Valley Ranch GC","Dove Valley Ranch GC","Cave Creek","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13348"
13139,"Duke at Rancho El Dorado, The","Duke at Rancho El Dorado, The","Maricopa","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13139"
13025,"Eagle Mountain GC","Eagle Mountain GC","Fountain Hills","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13025"
13032,"Eagles Nest Golf Club","Eagles Nest Golf Club","Goodyear","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13032"
13208,"Echo Mesa GC - Sun City West","Echo Mesa GC - Sun City West","Sun City West","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13208"
13150,"El Conquistador CC","El Conquistador CC - Canada","Tucson","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13150"
13149,"El Conquistador CC","El Conquistador CC - Conquistador","Tucson","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13149"
13151,"El Conquistador CC","El Conquistador CC - Pusch Ridge","Tucson","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13151"
13028,"El Rio Golf Club (Mohave Valley)","El Rio Golf Club (Mohave Valley)","Mohave Valley","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13028"
13264,"El Rio Golf Course","El Rio Golf Course","Tucson","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13264"
13190,"Elephant Rocks G.C.","Elephant Rocks G.C.","Williams","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13190"
13290,"Emerald Canyon Golf Course","Emerald Canyon Golf Course","Parker","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13290"
13010,"Encanterra Country Club","Encanterra Country Club","Queen Creek","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13010"
20881,"Encanto Golf Course","Encanto Golf Course","Phoenix","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=20881"
13146,"Estancia Club, The","Estancia Club, The","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13146"
13153,"Falcon Dunes GC","Falcon Dunes GC","Waddell","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13153"
13221,"FireRock CC","FireRock CC","Fountain Hills","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13221"
13226,"Flagstaff Ranch Golf Club","Flagstaff Ranch Golf Club","Flagstaff","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13226"
13328,"Foothills GC - Yuma","Foothills GC - Yuma","Yuma","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13328"
13008,"Foothills Golf Club","Foothills Golf Club","Phoenix","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13008"
13093,"Forest Highlands","Forest Highlands - Canyon","Flagstaff","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13093"
13094,"Forest Highlands","Forest Highlands - Meadow","Flagstaff","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13094"
13233,"Forty Niner Country Club","Forty Niner Country Club","Tucson","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13233"
13299,"Fountain of the Sun CC","Fountain of the Sun CC","Mesa","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13299"
13281,"Francisco Grande Hotel & Golf Resort","Francisco Grande Hotel & Golf Resort","Casa Grande","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13281"
13219,"Fred Enke Golf Course","Fred Enke Golf Course","Tucson","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13219"
20812,"Gainey Ranch","Gainey Ranch - Arroyo Nine","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=20812"
13060,"Gainey Ranch","Gainey Ranch - Arroyo/Lakes","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13060"
20813,"Gainey Ranch","Gainey Ranch - Dunes Nine","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=20813"
13062,"Gainey Ranch","Gainey Ranch - Dunes/Arroyo","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13062"
20814,"Gainey Ranch","Gainey Ranch - Lakes Nine","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=20814"
13061,"Gainey Ranch","Gainey Ranch - Lakes/Dunes","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13061"
20815,"Gainey Ranch","Gainey Ranch - Ranch Course-Dunes JR","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=20815"
20816,"Gainey Ranch","Gainey Ranch - Ranch Course-Lakes JR","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=20816"
13023,"Gallery Golf Club","Gallery Golf Club - The North","Marana","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13023"
13024,"Gallery Golf Club","Gallery Golf Club - The South","Marana","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13024"
13117,"Gold Canyon Golf Resort & Spa","Gold Canyon Golf Resort & Spa - Dinosaur Mountain","Gold Canyon","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13117"
13116,"Gold Canyon Golf Resort & Spa","Gold Canyon Golf Resort & Spa - Sidewinder","Gold Canyon","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13116"
14994,"Golf Club at Dove Mountain, The","Golf Club at Dove Mountain, The - Saguaro/Wild Burro","Marana","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=14994"
14995,"Golf Club at Dove Mountain, The","Golf Club at Dove Mountain, The - Tortolita/Saguaro","Marana","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=14995"
14996,"Golf Club at Dove Mountain, The","Golf Club at Dove Mountain, The - Wild Burro/Tortolita","Marana","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=14996"
13229,"Golf Club of Estrella","Golf Club of Estrella","Goodyear","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13229"
13080,"Grand Canyon University Golf Course","Grand Canyon University Golf Course","Phoenix","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13080"
20885,"Grandview GC - Sun City West","Grandview GC - Sun City West","Sun City West","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=20885"
13243,"Granite Falls GC","Granite Falls GC - North Course","Surprise","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13243"
13244,"Granite Falls GC","Granite Falls GC - South Course","Surprise","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13244"
20722,"Grass Clippings at Rolling Hills","Grass Clippings at Rolling Hills","Tempe","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=20722"
13167,"Grayhawk","Grayhawk - Raptor","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13167"
13330,"Grayhawk","Grayhawk - Talon","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13330"
13321,"Great Eagle @ Happy Trails GR","Great Eagle @ Happy Trails GR","Surprise","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13321"
13275,"Greenfield Lakes Golf Course","Greenfield Lakes Golf Course","Gilbert","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13275"
13006,"Greenlee Country Club","Greenlee Country Club","Duncan","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13006"
13005,"Haven Golf Course","Haven Golf Course","Green Valley","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13005"
20709,"Hayden Municipal Golf Course","Hayden Municipal Golf Course","Hayden","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=20709"
13141,"Hidden Cove Golf Course","Hidden Cove Golf Course","Holbrook","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13141"
13285,"Highlands at Dove Mountain, The","Highlands at Dove Mountain, The","Marana","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13285"
13267,"Hillcrest Golf Club","Hillcrest Golf Club","Sun City West","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13267"
13251,"HUUKAN Golf Club","HUUKAN Golf Club","Fort Mohave","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13251"
13214,"Iron Wolf Golf and Country Club","Iron Wolf Golf and Country Club","Lake Havasu City","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13214"
13192,"Ironwood Golf Course","Ironwood Golf Course","Chandler","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13192"
13268,"Ken McDonald Golf Course","Ken McDonald Golf Course","Tempe","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13268"
14979,"Kierland GC","Kierland GC - Acacia/Mesquite","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=14979"
14978,"Kierland GC","Kierland GC - Ironwood/Acacia","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=14978"
14977,"Kierland GC","Kierland GC - Mesquite/Ironwood","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=14977"
13086,"Kino Springs Golf Club","Kino Springs Golf Club","Nogales","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13086"
13265,"Kokopelli Golf Club","Kokopelli Golf Club","Gilbert","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13265"
13118,"La Paloma CC","La Paloma CC - Canyon/Hill","Tucson","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13118"
13119,"La Paloma CC","La Paloma CC - Hill/Ridge","Tucson","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13119"
13120,"La Paloma CC","La Paloma CC - Ridge/Canyon","Tucson","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13120"
13114,"Lake Havasu Golf Club","Lake Havasu Golf Club - East Course","Lake Havasu","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13114"
13115,"Lake Havasu Golf Club","Lake Havasu Golf Club - West Course","Lake Havasu","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13115"
13253,"Lake Powell National GC","Lake Powell National GC","Page","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13253"
13165,"Las Barrancas","Las Barrancas","Yuma","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13165"
13068,"Las Colinas Golf Club","Las Colinas Golf Club","Queen Creek","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13068"
13197,"Las Sendas Golf Club","Las Sendas Golf Club","Mesa","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13197"
13015,"Laughlin Ranch Golf Club","Laughlin Ranch Golf Club","Bullhead City","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13015"
13168,"Legacy Golf Resort","Legacy Golf Resort","Phoenix","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13168"
13309,"Legend at Arrowhead Golf Club, The","Legend at Arrowhead Golf Club, The","Glendale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13309"
13045,"Legend Trail Golf Club","Legend Trail Golf Club","Scottsdale","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13045"
13241,"Leisure World","Leisure World - Leisure World Championship - Coyote Run","Mesa","AZ","https://ncrdb.usga.org/courseTeeInfo?CourseID=13241"
