YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
2022,0,22056,Cameron Percy,79.41,27,34,-0.41
2022,0,48699,Callum Tarren,79.25,42,53,-0.26
2022,0,48081,Xander Schauffele,79.07,34,43,-0.59
2022,0,33490,Bo Hoag,78.95,30,38,-0.3
2022,0,26851,Marc Leishman,78.95,45,57,-0.22
2022,0,25493,Nick Taylor,78.87,56,71,-0.34
2022,0,33204,Shane Lowry,78.85,41,52,-0.27
2022,0,47529,Mito Pereira,78.82,67,85,-0.37
2022,0,51766,Wyndham Clark,78.79,78,99,-0.37
2022,0,24024,Zach Johnson,78.79,52,66,-0.37
2022,0,32816,Satoshi Kodaira,78.79,26,33,-0.27
2022,0,50525,Collin Morikawa,78.79,26,33,-0.23
2022,0,46717,Viktor Hovland,78.69,48,61,-0.38
2022,0,46435,Austin Cook,78.57,44,56,-0.25
2022,0,40162,Justin Lower,78.57,44,56,-0.32
2022,0,30692,Scott Stallings,78.43,80,102,-0.28
2022,0,32757,Patton Kizzire,78.38,58,74,-0.29
2022,0,25198,Francesco Molinari,78.38,29,37,-0.31
2022,0,39324,J.J. Spaun,78.38,58,74,-0.28
2022,0,35532,Tom Hoge,78.33,47,60,-0.3
2022,0,34255,Joseph Bramlett,78.31,65,83,-0.2
2022,0,32791,K.H. Lee,78.26,54,69,-0.33
2022,0,27064,Jhonattan Vegas,78.26,36,46,-0.36
2022,0,27974,Sung Kang,78.18,43,55,-0.33
2022,0,35450,Patrick Cantlay,78.13,50,64,-0.32
2022,0,27139,David Skinns,78.13,25,32,-0.36
2022,0,47988,Nick Hardy,78.0,39,50,-0.31
2022,0,40098,Matt Fitzpatrick,77.78,28,36,-0.18
2022,0,46402,Talor Gooch,77.78,35,45,-0.4
2022,0,48117,Kurt Kitayama,77.78,49,63,-0.27
2022,0,26300,Matt Jones,77.5,31,40,-0.23
2022,0,39546,Keith Mitchell,77.46,55,71,-0.42
2022,0,55708,Hayden Buckley,77.32,75,97,-0.25
2022,0,33141,Keegan Bradley,77.27,51,66,-0.39
2022,0,36852,Jim Knous,77.14,27,35,-0.22
2022,0,37455,Si Woo Kim,77.11,64,83,-0.25
2022,0,35461,Beau Hossler,77.08,37,48,-0.27
2022,0,31560,Brian Stuard,77.03,57,74,-0.33
2022,0,39436,Joshua Creel,76.92,30,39,-0.23
2022,0,29535,Brice Garnett,76.92,30,39,-0.4
2022,0,32150,Michael Thompson,76.92,40,52,-0.43
2022,0,26476,Chez Reavie,76.81,53,69,-0.23
2022,0,46601,Trey Mullinax,76.7,79,103,-0.33
2022,0,29908,C.T. Pan,76.67,46,60,-0.2
2022,0,47993,Denny McCarthy,76.62,59,77,-0.37
2022,0,47504,Sam Burns,76.12,51,67,-0.37
2022,0,29725,Tony Finau,76.12,51,67,-0.37
2022,0,34431,Robert Streb,76.06,54,71,-0.26
2022,0,34363,Tyrrell Hatton,76.0,38,50,-0.47
2022,0,37275,Sam Ryder,76.0,57,75,-0.26
2022,0,49960,Sepp Straka,75.93,41,54,-0.2
2022,0,29478,Kevin Kisner,75.86,44,58,-0.36
2022,0,35310,Lanto Griffin,75.71,53,70,-0.32
2022,0,31557,Jim Herman,75.61,31,41,-0.35
2022,0,27349,Alex Noren,75.61,31,41,-0.35
2022,0,32139,Danny Willett,75.61,31,41,-0.23
2022,0,12716,Charley Hoffman,75.56,68,90,-0.22
2022,0,28237,Rory McIlroy,75.51,37,49,-0.16
2022,0,19803,Ryan Armour,75.0,24,32,-0.25
2022,0,54421,Garrick Higgo,75.0,30,40,-0.27
2022,0,24138,Ian Poulter,75.0,21,28,-0.1
2022,0,46046,Scottie Scheffler,75.0,45,60,-0.29
2022,0,52374,Brandon Wu,75.0,33,44,-0.33
2022,0,53165,Doc Redman,74.65,53,71,-0.3
2022,0,47347,Adam Schenk,74.29,52,70,-0.35
2022,0,33448,Justin Thomas,74.24,49,66,-0.39
2022,0,48084,Wesley Bryan,74.19,23,31,-0.26
2022,0,34046,Jordan Spieth,74.19,46,62,-0.2
2022,0,34076,Joel Dahmen,74.07,60,81,-0.37
2022,0,23320,Ryan Palmer,74.07,40,54,-0.33
2022,0,34466,Peter Malnati,73.96,71,96,-0.32
2022,0,34264,Hudson Swafford,73.81,31,42,-0.35
2022,0,45522,Christiaan Bezuidenhout,73.77,45,61,-0.38
2022,0,45526,Abraham Ancer,73.68,28,38,-0.25
2022,0,32366,Kevin Chappell,73.68,42,57,-0.38
2022,0,36799,Stephan Jaeger,73.68,42,57,-0.33
2022,0,51894,Vince Whaley,73.56,64,87,-0.25
2022,0,32448,James Hahn,73.47,36,49,-0.28
2022,0,40006,Erik van Rooyen,73.33,22,30,-0.45
2022,0,39997,Corey Conners,73.24,52,71,-0.21
2022,0,39971,Sungjae Im,73.13,49,67,-0.41
2022,0,33419,Cameron Tringale,73.08,38,52,-0.26
2022,0,29974,Branden Grace,72.92,35,48,-0.26
2022,0,28775,Nate Lashley,72.86,51,70,-0.41
2022,0,45157,Cam Davis,72.34,68,94,-0.43
2022,0,28089,Jason Day,72.34,34,47,-0.35
2022,0,48887,Matt Wallace,72.09,31,43,-0.39
2022,0,54628,Lee Hodges,71.88,46,64,-0.28
2022,0,46414,Aaron Rai,71.88,46,64,-0.28
2022,0,39058,Lucas Herbert,71.79,28,39,-0.32
2022,0,37212,Paul Barjon,71.74,33,46,-0.27
2022,0,35506,Mackenzie Hughes,71.7,38,53,-0.18
2022,0,46550,Brandon Hagy,71.62,53,74,-0.26
2022,0,46442,Maverick McNealy,71.43,65,91,-0.38
2022,0,51997,Andrew Novak,71.43,45,63,-0.29
2022,0,29221,Webb Simpson,71.43,35,49,-0.54
2022,0,49766,Hank Lebioda,71.05,54,76,-0.35
2022,0,40115,Adam Svensson,70.73,58,82,-0.47
2022,0,33399,Adam Hadwin,70.51,55,78,-0.29
2022,0,57366,Cameron Young,70.21,66,94,-0.42
2022,0,29926,Danny Lee,69.57,16,23,-0.25
2022,0,30978,Kiradech Aphibarnrat,69.44,25,36,-0.28
2022,0,29970,Dylan Frittelli,68.75,55,80,-0.35
2022,0,27895,Jonas Blixt,68.29,28,41,-0.36
2022,0,48822,Sebastián Muñoz,67.74,42,62,-0.29
2022,0,33597,Harry Higgs,67.57,50,74,-0.18
2022,0,52372,Cameron Champ,67.5,27,40,-0.22
2022,0,31646,Emiliano Grillo,65.38,34,52,-0.44
2022,0,56278,Matthew Wolff,65.12,28,43,-0.25
2022,0,32102,Rickie Fowler,61.9,26,42,-0.42
2022,0,10381,Curtis Thompson,61.7,29,47,-0.17
2021,0,32139,Danny Willett,94.44,17,18,-0.24
2021,0,24357,K.J. Choi,92.11,35,38,-0.43
2021,0,29479,Scott Brown,90.91,40,44,-0.3
2021,0,33419,Cameron Tringale,90.0,63,70,-0.4
2021,0,20229,Stewart Cink,89.87,71,79,-0.31
2021,0,28420,Ryan Brehm,89.8,44,49,-0.27
2021,0,19803,Ryan Armour,88.73,63,71,-0.33
2021,0,29221,Webb Simpson,88.68,47,53,-0.34
2021,0,27649,Brandt Snedeker,88.52,54,61,-0.46
2021,0,23325,Vaughn Taylor,88.41,61,69,-0.44
2021,0,39324,J.J. Spaun,88.14,52,59,-0.29
2021,0,28679,Fabián Gómez,88.0,22,25,-0.41
2021,0,34431,Robert Streb,88.0,66,75,-0.39
2021,0,34098,Russell Henley,87.88,58,66,-0.29
2021,0,21961,Charles Howell III,87.5,49,56,-0.31
2021,0,35891,Cameron Smith,87.5,56,64,-0.46
2021,0,27770,Camilo Villegas,87.5,49,56,-0.45
2021,0,32640,Troy Merritt,87.18,68,78,-0.35
2021,0,30163,Henrik Norlander,87.1,54,62,-0.37
2021,0,48887,Matt Wallace,87.1,27,31,-0.3
2021,0,24024,Zach Johnson,86.67,52,60,-0.4
2021,0,20396,Lee Westwood,86.36,19,22,-0.32
2021,0,34363,Tyrrell Hatton,86.27,44,51,-0.36
2021,0,27095,Nick Watney,86.27,44,51,-0.18
2021,0,26758,David Hearn,86.05,37,43,-0.59
2021,0,33413,Ben Martin,85.37,35,41,-0.29
2021,0,24502,Adam Scott,85.29,29,34,-0.38
2021,0,46717,Viktor Hovland,85.0,51,60,-0.41
2021,0,22056,Cameron Percy,84.93,62,73,-0.26
2021,0,32448,James Hahn,84.91,45,53,-0.33
2021,0,49964,Aaron Wise,84.85,56,66,-0.36
2021,0,40026,Daniel Berger,84.62,44,52,-0.43
2021,0,48045,Michael Gellerman,84.62,22,26,-0.32
2021,0,23621,Rory Sabbatini,84.52,71,84,-0.34
2021,0,33490,Bo Hoag,84.51,60,71,-0.32
2021,0,33486,Roger Sloan,84.51,60,71,-0.33
2021,0,47128,Richy Werenski,84.48,49,58,-0.27
2021,0,29268,Bronson Burgoon,84.44,38,45,-0.24
2021,0,31557,Jim Herman,84.44,38,45,-0.42
2021,0,45526,Abraham Ancer,84.27,75,89,-0.44
2021,0,32757,Patton Kizzire,84.15,69,82,-0.36
2021,0,30692,Scott Stallings,84.0,42,50,-0.38
2021,0,48119,Ben Taylor,84.0,21,25,-0.24
2021,0,49766,Hank Lebioda,83.82,57,68,-0.47
2021,0,39975,Michael Kim,83.72,36,43,-0.25
2021,0,50525,Collin Morikawa,83.72,36,43,-0.47
2021,0,25900,Lucas Glover,83.56,61,73,-0.34
2021,0,39977,Max Homa,83.33,55,66,-0.33
2021,0,34174,John Huh,83.33,35,42,-0.23
2021,0,35449,Adam Long,83.33,50,60,-0.32
2021,0,49960,Sepp Straka,83.33,55,66,-0.44
2021,0,27214,Kevin Streelman,83.33,80,96,-0.31
2021,0,32150,Michael Thompson,83.33,45,54,-0.31
2021,0,37189,Harold Varner III,83.33,50,60,-0.34
2021,0,30110,Kyle Stanley,83.13,69,83,-0.17
2021,0,46046,Scottie Scheffler,82.93,68,82,-0.25
2021,0,52375,Doug Ghim,82.81,53,64,-0.4
2021,0,34256,Andrew Putnam,82.81,53,64,-0.36
2021,0,47483,Will Zalatoris,82.43,61,74,-0.21
2021,0,31560,Brian Stuard,82.42,75,91,-0.39
2021,0,30911,Tommy Fleetwood,82.35,28,34,-0.46
2021,0,23320,Ryan Palmer,82.26,51,62,-0.43
2021,0,32662,Michael Gligic,82.14,46,56,-0.43
2021,0,26300,Matt Jones,82.09,55,67,-0.36
2021,0,30926,Chris Kirk,82.05,64,78,-0.3
2021,0,33448,Justin Thomas,81.97,50,61,-0.38
2021,0,27936,Martin Laird,81.94,59,72,-0.22
2021,0,36801,Mark Hubbard,81.93,68,83,-0.37
2021,0,34255,Joseph Bramlett,81.82,54,66,-0.26
2021,0,29725,Tony Finau,81.82,54,66,-0.5
2021,0,27644,Brian Harman,81.82,72,88,-0.46
2021,0,28775,Nate Lashley,81.82,45,55,-0.31
2021,0,45609,Tyler Duncan,81.58,62,76,-0.24
2021,0,46550,Brandon Hagy,81.58,62,76,-0.4
2021,0,24924,Bill Haas,81.48,22,27,-0.36
2021,0,33204,Shane Lowry,81.36,48,59,-0.27
2021,0,31323,Gary Woodland,80.95,51,63,-0.35
2021,0,27064,Jhonattan Vegas,80.88,55,68,-0.27
2021,0,26499,Rafa Cabrera Bello,80.7,46,57,-0.41
2021,0,35450,Patrick Cantlay,80.6,54,67,-0.48
2021,0,37275,Sam Ryder,80.36,45,56,-0.36
2021,0,23623,Bo Van Pelt,80.36,45,56,-0.33
2021,0,29970,Dylan Frittelli,80.0,60,75,-0.3
2021,0,32618,Rhein Gibson,80.0,24,30,-0.38
2021,0,30925,Dustin Johnson,80.0,48,60,-0.35
2021,0,29478,Kevin Kisner,80.0,56,70,-0.38
2021,0,25686,Jason Dufner,79.78,71,89,-0.38
2021,0,27974,Sung Kang,79.66,47,59,-0.36
2021,0,34314,Sebastian Cappelen,79.59,39,49,-0.15
2021,0,24140,Sean O'Hair,79.49,31,39,-0.35
2021,0,21209,Sergio Garcia,79.31,69,87,-0.46
2021,0,49298,Kramer Hickok,79.17,38,48,-0.24
2021,0,40006,Erik van Rooyen,79.1,53,67,-0.47
2021,0,33404,Chris Baker,79.07,34,43,-0.38
2021,0,26331,Charl Schwartzel,79.03,49,62,-0.29
2021,0,32839,Hideki Matsuyama,78.95,45,57,-0.24
2021,0,34046,Jordan Spieth,78.95,60,76,-0.42
2021,0,35658,Kris Ventura,78.95,30,38,-0.37
2021,0,34213,Grayson Murray,78.79,26,33,-0.12
2021,0,39997,Corey Conners,78.65,70,89,-0.2
2021,0,24781,Hunter Mahan,78.57,22,28,-0.32
2021,0,40042,Tyler McCumber,78.57,44,56,-0.25
2021,0,49771,J.T. Poston,78.57,44,56,-0.36
2021,0,48822,Sebastián Muñoz,78.49,73,93,-0.27
2021,0,32333,Kevin Tway,78.43,40,51,-0.48
2021,0,45486,Joaquin Niemann,78.35,76,97,-0.38
2021,0,53165,Doc Redman,78.33,47,60,-0.19
2021,0,35310,Lanto Griffin,78.13,50,64,-0.4
2021,0,24361,Pat Perez,78.08,57,73,-0.32
2021,0,28089,Jason Day,78.05,32,41,-0.22
2021,0,47347,Adam Schenk,78.02,71,91,-0.38
2021,0,12716,Charley Hoffman,77.92,60,77,-0.47
2021,0,39971,Sungjae Im,77.88,81,104,-0.37
2021,0,33141,Keegan Bradley,77.78,49,63,-0.2
2021,0,40098,Matt Fitzpatrick,77.78,28,36,-0.43
2021,0,31646,Emiliano Grillo,77.78,42,54,-0.21
2021,0,26851,Marc Leishman,77.78,35,45,-0.37
2021,0,36871,Matthew NeSmith,77.61,52,67,-0.25
2021,0,27554,Scott Harrington,77.59,45,58,-0.33
2021,0,25364,Paul Casey,77.5,31,40,-0.16
2021,0,34466,Peter Malnati,77.46,55,71,-0.35
2021,0,26476,Chez Reavie,77.42,48,62,-0.25
2021,0,33120,Mark Anderson,77.27,34,44,-0.38
2021,0,32816,Satoshi Kodaira,77.27,34,44,-0.41
2021,0,47993,Denny McCarthy,77.19,44,57,-0.39
2021,0,33122,Russell Knox,77.08,74,96,-0.2
2021,0,46435,Austin Cook,77.05,47,61,-0.28
2021,0,46442,Maverick McNealy,77.01,67,87,-0.27
2021,0,1810,Phil Mickelson,76.92,50,65,-0.38
2021,0,46970,Jon Rahm,76.92,40,52,-0.35
2021,0,25632,Jimmy Walker,76.92,50,65,-0.34
2021,0,28237,Rory McIlroy,76.74,33,43,-0.52
2021,0,35506,Mackenzie Hughes,76.47,52,68,-0.38
2021,0,33667,Carlos Ortiz,76.47,65,85,-0.22
2021,0,46441,Robby Shelton,76.47,39,51,-0.38
2021,0,25493,Nick Taylor,76.19,64,84,-0.3
2021,0,35461,Beau Hossler,76.09,70,92,-0.3
2021,0,52372,Cameron Champ,76.06,54,71,-0.17
2021,0,35532,Tom Hoge,76.04,73,96,-0.4
2021,0,30944,Jason Kokrak,75.9,63,83,-0.32
2021,0,33410,Andrew Landry,75.76,50,66,-0.26
2021,0,34264,Hudson Swafford,75.76,50,66,-0.38
2021,0,36689,Brooks Koepka,75.68,28,37,-0.32
2021,0,24138,Ian Poulter,75.61,31,41,-0.45
2021,0,39953,Chase Seiffert,75.41,46,61,-0.5
2021,0,36699,Patrick Rodgers,75.32,58,77,-0.24
2021,0,32791,K.H. Lee,75.0,57,76,-0.23
2021,0,27349,Alex Noren,75.0,39,52,-0.46
2021,0,23108,Matt Kuchar,74.55,41,55,-0.34
2021,0,27942,Rob Oppenheim,74.47,35,47,-0.31
2021,0,29908,C.T. Pan,74.47,35,47,-0.23
2021,0,23983,Luke Donald,74.42,32,43,-0.34
2021,0,48081,Xander Schauffele,74.42,32,43,-0.34
2021,0,27330,Josh Teater,74.42,32,43,-0.31
2021,0,34099,Harris English,74.36,29,39,-0.34
2021,0,33597,Harry Higgs,74.36,58,78,-0.38
2021,0,31420,Anirban Lahiri,74.32,55,74,-0.29
2021,0,22371,Aaron Baddeley,74.19,23,31,-0.65
2021,0,35104,Tom Lewis,74.16,66,89,-0.36
2021,0,45157,Cam Davis,74.07,80,108,-0.49
2021,0,27129,Luke List,73.91,51,69,-0.31
2021,0,47504,Sam Burns,73.85,48,65,-0.29
2021,0,51894,Vince Whaley,73.77,45,61,-0.24
2021,0,30927,Brendon Todd,73.44,47,64,-0.26
2021,0,27556,Ted Potter Jr.,73.21,41,56,-0.39
2021,0,46402,Talor Gooch,72.73,40,55,-0.15
2021,0,35230,Nelson Ledesma,72.73,24,33,-0.17
2021,0,25396,Kevin Na,72.22,39,54,-0.41
2021,0,29535,Brice Garnett,72.13,44,61,-0.34
2021,0,29518,Brendan Steele,72.13,44,61,-0.3
2021,0,35617,Martin Trainer,72.0,36,50,-0.14
2021,0,32102,Rickie Fowler,71.7,38,53,-0.29
2021,0,19846,Brian Gay,71.62,53,74,-0.34
2021,0,34563,Chesson Hadley,71.43,40,56,-0.15
2021,0,28252,Seamus Power,71.43,30,42,-0.43
2021,0,34076,Joel Dahmen,70.93,61,86,-0.28
2021,0,29974,Branden Grace,70.69,41,58,-0.34
2021,0,34360,Patrick Reed,70.49,43,61,-0.44
2021,0,26329,Louis Oosthuizen,70.0,35,50,-0.34
2021,0,22405,Justin Rose,70.0,21,30,-0.43
2021,0,33399,Adam Hadwin,69.84,44,63,-0.2
2021,0,25818,Scott Piercy,69.57,48,69,-0.27
2021,0,37455,Si Woo Kim,69.23,54,78,-0.41
2021,0,56762,Will Gordon,68.97,40,58,-0.3
2021,0,23788,D.J. Trahan,68.97,20,29,-0.25
2021,0,25804,Bubba Watson,68.52,37,54,-0.24
2021,0,39546,Keith Mitchell,68.49,50,73,-0.4
2021,0,32070,Rafael Campos,68.29,28,41,-0.18
2021,0,29926,Danny Lee,68.18,30,44,-0.4
2021,0,29420,Billy Horschel,68.0,34,50,-0.35
2021,0,56278,Matthew Wolff,67.86,38,56,-0.26
2021,0,47959,Bryson DeChambeau,67.19,43,64,-0.42
2021,0,33948,Byeong Hun An,66.0,33,50,-0.3
2021,0,51766,Wyndham Clark,63.1,53,84,-0.38
2021,0,32254,Xinjun Zhang,62.86,22,35,-0.27
2021,0,27141,J.B. Holmes,61.22,30,49,-0.47
2020,0,48045,Michael Gellerman,95.12,39,41,-0.36
2020,0,21407,Arjun Atwal,94.12,16,17,-0.25
2020,0,23623,Bo Van Pelt,93.33,28,30,-0.29
2020,0,24024,Zach Johnson,93.18,41,44,-0.44
2020,0,47128,Richy Werenski,92.5,37,40,-0.46
2020,0,50525,Collin Morikawa,92.45,49,53,-0.29
2020,1,47504,Sam Burns,91.38,53,58,-0.4
2020,1,32618,Rhein Gibson,90.91,30,33,-0.13
2020,1,27936,Martin Laird,90.63,29,32,-0.1
2020,1,27129,Luke List,90.32,56,62,-0.27
2020,1,34021,Bud Cauley,90.2,46,51,-0.39
2020,1,33449,Zack Sucher,89.19,33,37,-0.21
2020,1,34098,Russell Henley,88.89,48,54,-0.38
2020,1,28775,Nate Lashley,88.68,47,53,-0.32
2020,1,27330,Josh Teater,88.0,44,50,-0.39
2020,1,33404,Chris Baker,87.88,29,33,-0.24
2020,1,25349,Tim Wilkinson,87.8,36,41,-0.44
2020,1,49960,Sepp Straka,87.69,57,65,-0.33
2020,1,19803,Ryan Armour,87.5,42,48,-0.33
2020,1,52375,Doug Ghim,87.5,21,24,-0.33
2020,1,33399,Adam Hadwin,87.5,42,48,-0.33
2020,1,36801,Mark Hubbard,87.5,49,56,-0.43
2020,1,23788,D.J. Trahan,87.5,35,40,-0.29
2020,1,26476,Chez Reavie,87.27,48,55,-0.38
2020,1,27064,Jhonattan Vegas,87.23,41,47,-0.29
2020,1,53165,Doc Redman,87.14,61,70,-0.38
2020,1,24138,Ian Poulter,86.96,20,23,-0.45
2020,1,46441,Robby Shelton,86.96,40,46,-0.35
2020,1,27649,Brandt Snedeker,86.96,40,46,-0.18
2020,1,33490,Bo Hoag,86.89,53,61,-0.17
2020,1,20229,Stewart Cink,86.67,52,60,-0.37
2020,1,33204,Shane Lowry,86.67,26,30,-0.35
2020,1,35732,Wes Roach,86.67,13,15,-0.46
2020,1,30163,Henrik Norlander,86.54,45,52,-0.4
2020,1,19846,Brian Gay,86.25,69,80,-0.32
2020,1,29484,Peter Uihlein,86.21,25,29,-0.28
2020,1,22371,Aaron Baddeley,85.71,36,42,-0.36
2020,1,34563,Chesson Hadley,85.71,30,35,-0.23
2020,1,27095,Nick Watney,85.71,36,42,-0.33
2020,2,32640,Troy Merritt,85.25,52,61,-0.21
2020,2,24924,Bill Haas,85.11,40,47,-0.3
2020,2,27554,Scott Harrington,84.91,45,53,-0.22
2020,2,39997,Corey Conners,84.75,50,59,-0.4
2020,2,10809,Jim Furyk,84.62,22,26,-0.36
2020,2,56762,Will Gordon,84.62,22,26,-0.18
2020,2,32757,Patton Kizzire,84.62,33,39,-0.21
2020,2,33122,Russell Knox,84.31,43,51,-0.33
2020,2,40058,Zac Blair,84.21,64,76,-0.36
2020,3,25804,Bubba Watson,84.13,53,63,-0.3
2020,3,46435,Austin Cook,83.87,52,62,-0.33
2020,3,33667,Carlos Ortiz,83.87,52,62,-0.13
2020,3,47347,Adam Schenk,83.87,52,62,-0.38
2020,3,25364,Paul Casey,83.67,41,49,-0.22
2020,4,40009,Dominic Bozzelli,83.33,25,30,-0.28
2020,4,25686,Jason Dufner,83.33,50,60,-0.4
2020,4,35230,Nelson Ledesma,83.33,25,30,-0.6
2020,8,33448,Justin Thomas,82.89,63,76,-0.35
2020,3,37275,Sam Ryder,82.81,53,64,-0.43
2020,3,25900,Lucas Glover,82.69,43,52,-0.4
2020,3,26300,Matt Jones,82.69,43,52,-0.35
2020,3,30692,Scott Stallings,82.5,33,40,-0.27
2020,-5,29725,Tony Finau,82.35,56,68,-0.39
2020,4,31646,Emiliano Grillo,82.35,42,51,-0.29
2020,4,31560,Brian Stuard,82.35,56,68,-0.34
2020,3,35450,Patrick Cantlay,82.26,51,62,-0.37
2020,6,46046,Scottie Scheffler,82.22,74,90,-0.38
2020,2,28089,Jason Day,82.05,32,39,-0.31
2020,2,49298,Kramer Hickok,82.05,32,39,-0.19
2020,2,35449,Adam Long,82.05,64,78,-0.34
2020,14,35891,Cameron Smith,82.0,41,50,-0.27
2020,2,29479,Scott Brown,81.82,45,55,-0.22
2020,2,35532,Tom Hoge,81.82,54,66,-0.39
2020,2,22405,Justin Rose,81.82,18,22,-0.33
2020,3,47993,Denny McCarthy,81.63,40,49,-0.35
2020,3,39953,Chase Seiffert,81.63,40,49,-0.3
2020,3,35461,Beau Hossler,81.48,44,54,-0.23
2020,3,30110,Kyle Stanley,81.48,22,27,-0.32
2020,3,35658,Kris Ventura,81.48,22,27,-0.18
2020,5,31420,Anirban Lahiri,81.25,26,32,-0.46
2020,5,34466,Peter Malnati,81.25,39,48,-0.21
2020,6,34314,Sebastian Cappelen,81.13,43,53,-0.37
2020,6,12716,Charley Hoffman,81.13,43,53,-0.33
2020,6,25493,Nick Taylor,81.13,43,53,-0.37
2020,6,27349,Alex Noren,81.08,30,37,-0.47
2020,6,29908,C.T. Pan,81.08,30,37,-0.27
2020,6,45157,Cam Davis,80.85,38,47,-0.24
2020,6,33413,Ben Martin,80.77,21,26,-0.24
2020,-12,30927,Brendon Todd,80.72,67,83,-0.28
2020,6,34256,Andrew Putnam,80.65,25,31,-0.36
2020,6,36689,Brooks Koepka,80.49,33,41,-0.24
2020,6,29926,Danny Lee,80.36,45,56,-0.22
2020,16,46970,Jon Rahm,80.36,45,56,-0.33
2020,6,45609,Tyler Duncan,79.69,51,64,-0.22
2020,11,48081,Xander Schauffele,79.69,51,64,-0.39
2020,6,33486,Roger Sloan,79.69,51,64,-0.35
2020,19,35506,Mackenzie Hughes,79.66,47,59,-0.34
2020,-4,29420,Billy Horschel,79.63,43,54,-0.37
2020,11,32839,Hideki Matsuyama,79.55,35,44,-0.34
2020,2,33120,Mark Anderson,79.49,31,39,-0.19
2020,13,40026,Daniel Berger,79.41,27,34,-0.41
2020,2,32333,Kevin Tway,79.41,27,34,-0.37
2020,2,33419,Cameron Tringale,79.37,50,63,-0.38
2020,3,25572,Graeme McDowell,79.31,23,29,-0.35
2020,16,34099,Harris English,79.25,42,53,-0.38
2020,3,27644,Brian Harman,79.1,53,67,-0.36
2020,3,22056,Cameron Percy,79.07,34,43,-0.35
2020,4,37189,Harold Varner III,79.03,49,62,-0.33
2020,4,33948,Byeong Hun An,78.95,60,76,-0.28
2020,18,46717,Viktor Hovland,78.95,45,57,-0.2
2020,-12,29478,Kevin Kisner,78.72,37,47,-0.38
2020,4,33597,Harry Higgs,78.57,66,84,-0.21
2020,4,36871,Matthew NeSmith,78.57,33,42,-0.27
2020,4,49771,J.T. Poston,78.57,44,56,-0.39
2020,4,48119,Ben Taylor,78.57,22,28,-0.27
2020,5,33141,Keegan Bradley,78.43,40,51,-0.23
2020,5,27214,Kevin Streelman,78.43,40,51,-0.3
2020,6,29535,Brice Garnett,78.38,29,37,-0.31
2020,6,32662,Michael Gligic,78.26,36,46,-0.39
2020,-36,25396,Kevin Na,78.26,36,46,-0.36
2020,5,26758,David Hearn,78.13,25,32,-0.44
2020,30,30925,Dustin Johnson,77.78,42,54,-0.29
2020,5,27942,Rob Oppenheim,77.78,35,45,-0.34
2020,5,23621,Rory Sabbatini,77.78,42,54,-0.36
2020,-10,28237,Rory McIlroy,77.55,38,49,-0.42
2020,4,30911,Tommy Fleetwood,77.42,24,31,-0.25
2020,4,32102,Rickie Fowler,77.42,24,31,-0.25
2020,4,25632,Jimmy Walker,77.27,34,44,-0.47
2020,4,29268,Bronson Burgoon,77.14,27,35,-0.19
2020,4,51894,Vince Whaley,77.14,27,35,-0.33
2020,4,23108,Matt Kuchar,77.08,37,48,-0.24
2020,6,39546,Keith Mitchell,76.67,46,60,-0.2
2020,4,34360,Patrick Reed,76.62,59,77,-0.29
2020,5,39977,Max Homa,76.47,52,68,-0.29
2020,13,48822,Sebastián Muñoz,76.47,65,85,-0.31
2020,5,31557,Jim Herman,76.36,42,55,-0.29
2020,5,40042,Tyler McCumber,76.36,42,55,-0.31
2020,5,25818,Scott Piercy,76.36,42,55,-0.33
2020,5,27963,Chris Stroud,76.32,29,38,-0.17
2020,5,28420,Ryan Brehm,76.19,32,42,-0.19
2020,-2,52372,Cameron Champ,76.06,54,71,-0.28
2020,4,27974,Sung Kang,76.0,38,50,-0.39
2020,5,32139,Danny Willett,75.86,22,29,-0.23
2020,5,49964,Aaron Wise,75.86,22,29,-0.23
2020,5,26851,Marc Leishman,75.76,25,33,-0.32
2020,16,29221,Webb Simpson,75.68,28,37,-0.46
2020,4,34431,Robert Streb,75.56,34,45,-0.35
2020,4,33410,Andrew Landry,75.51,37,49,-0.24
2020,5,21961,Charles Howell III,75.0,27,36,-0.26
2020,5,27556,Ted Potter Jr.,75.0,36,48,-0.17
2020,5,31323,Gary Woodland,75.0,42,56,-0.24
2020,12,45486,Joaquin Niemann,74.63,50,67,-0.3
2020,5,29518,Brendan Steele,74.6,47,63,-0.4
2020,5,23325,Vaughn Taylor,74.55,41,55,-0.37
2020,5,34046,Jordan Spieth,74.42,32,43,-0.41
2020,5,32150,Michael Thompson,74.42,32,43,-0.31
2020,8,28307,Matt Every,74.14,43,58,-0.3
2020,8,29974,Branden Grace,74.07,20,27,-0.25
2020,11,39971,Sungjae Im,74.07,60,81,-0.32
2020,7,21209,Sergio Garcia,73.81,31,42,-0.23
2020,7,40098,Matt Fitzpatrick,73.68,28,38,-0.32
2020,8,30944,Jason Kokrak,73.33,33,45,-0.36
2020,8,32254,Xinjun Zhang,73.21,41,56,-0.29
2020,8,37455,Si Woo Kim,72.97,54,74,-0.31
2020,12,23320,Ryan Palmer,72.73,40,55,-0.35
2020,7,48887,Matt Wallace,72.5,29,40,-0.24
2020,7,34076,Joel Dahmen,72.46,50,69,-0.38
